Lot Frontage,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Built,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Electrical,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Cars,Paved Drive,Pool QC,Mo Sold,SalePrice,Misc Feature_Shed,Alley_Pave,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,MS Zoning_C,MS Zoning_FV,MS Zoning_RL,MS Zoning_RM,Land Contour_Bnk,Land Contour_HLS,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NWAmes,Neighborhood_Names,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 2_Norm,Bldg Type_1Fam,Bldg Type_2FmCon,Bldg Type_TwnhsE,Bldg Type_TwnhsI,House Style_1.5Fin,House Style_1Story,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Hip,Roof Matl_CompShg,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Heating_GasW,Central Air_Y,Sale Type_COD,Sale Type_New,Sale Type_WD,MS SubClass_20,MS SubClass_30,MS SubClass_60,MS SubClass_70,MS SubClass_85,MS SubClass_120,MS SubClass_160,ExtAsbShng,ExtBrkFace,ExtCemntBd,ExtHdBoard,ExtPlywood,ExtStucco,ExtVinylSd,ExtWd Sdng,ExtWdShing,Garage QualCond,Combined Sale Type_Con,Foundation_Other
67.47692307692307,1,0,5,6,1978,0,1,2.0,0.0,2,3.0,0.0,4,1.0,1110,1.0,0.0,1,0,1,1,3.0,4,1,1,3,2.0,1.0,0,7,165500,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
81.0,0,0,5,5,1954,0,0,0.0,0.0,0,0.0,0.0,4,0.0,1795,0.0,0.0,2,0,4,1,2.0,7,1,0,0,1.0,1.0,0,11,131500,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0,0
70.0,0,0,5,5,1965,0,0,0.0,0.0,0,1.0,0.0,4,1.0,1040,1.0,0.0,1,0,3,1,2.0,5,1,0,0,1.0,1.0,0,2,129500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
100.0,1,1,8,6,1935,0,0,0.0,-0.25,0,0.5,0.0,2,1.0,1873,0.0,0.0,1,1,4,1,2.0,9,1,2,4,2.0,1.0,0,6,257076,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0,0
60.0,0,0,5,5,1941,0,0,0.0,0.0,0,0.5,1.0,4,1.0,1604,0.0,0.0,2,0,3,1,2.0,6,0,0,0,2.0,1.0,0,7,117000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
60.0,0,1,7,6,1931,0,-1,2.0,0.0,0,0.0,0.0,2,1.0,1502,0.0,0.0,1,1,3,1,2.0,6,1,1,4,1.0,0.5,0,2,149000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
80.0,0,0,5,5,1954,0,0,0.0,0.0,0,1.0,0.5,2,1.0,1063,1.0,0.0,1,0,3,1,2.0,6,1,0,0,1.0,1.0,0,2,128000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
36.0,0,0,7,5,2003,1,0,2.0,0.0,0,0.0,0.0,4,1.0,1626,0.0,0.0,2,1,2,1,3.0,6,1,0,0,2.0,1.0,0,10,155000,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0
48.78290598290599,0,0,6,5,2000,1,0,2.0,0.0,0,3.0,0.0,4,1.0,1524,0.0,0.0,2,1,2,1,3.0,4,1,0,0,2.0,1.0,0,6,166000,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0
65.0,0,0,4,3,1928,0,0,0.0,0.0,0,1.0,0.0,2,1.0,1981,1.0,0.0,2,0,4,1,3.0,7,0,2,3,2.0,1.0,0,12,135000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
80.0,1,0,7,5,1978,0,0,2.0,0.0,0,1.0,0.5,2,1.0,2784,1.0,0.0,3,1,5,1,3.0,12,1,2,3,2.0,1.0,1,7,250000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
21.0,0,0,4,7,1970,0,0,0.0,0.0,0,3.0,0.0,4,1.0,1092,0.0,0.0,1,1,3,1,2.0,5,1,0,0,0.0,1.0,0,3,76000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.25,0,0
75.0,0,0,6,6,1951,0,0,0.0,0.0,0,0.0,0.0,2,1.0,1575,0.0,0.0,1,1,2,1,3.0,5,1,1,4,2.0,1.0,0,6,155000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
80.0,0,0,6,7,1969,0,0,0.0,0.0,0,2.0,0.0,2,1.0,1352,0.0,0.0,1,1,4,1,2.0,7,1,0,0,1.0,1.0,0,3,158000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
24.0,0,0,7,5,2004,1,0,2.0,0.0,0,3.0,2.0,4,1.0,1200,1.0,0.0,2,1,2,1,3.0,4,1,0,0,2.0,1.0,0,2,149500,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0
82.0,0,0,5,6,1954,0,1,0.0,0.0,0,1.0,0.0,2,0.5,936,0.0,0.0,1,0,2,1,2.0,5,1,0,0,1.0,1.0,0,3,121000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
68.0,0,0,6,7,1953,0,0,0.0,0.0,0,1.0,2.0,2,0.0,1040,0.0,1.0,1,0,3,1,2.0,6,1,0,0,1.0,1.0,0,6,136000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
65.62564102564102,1,0,6,5,1996,0,0,2.0,0.0,0,1.0,0.0,3,1.0,1636,0.0,0.0,2,1,3,1,2.0,7,1,1,3,2.0,1.0,0,11,173000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
92.0,1,0,8,7,1999,1,0,2.0,0.0,0,3.0,0.0,4,1.0,2270,0.0,0.0,2,1,4,1,3.0,9,1,1,4,3.0,1.0,0,4,290000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
75.0,0,0,8,5,2007,1,0,2.0,0.0,2,3.0,0.0,4,1.0,2610,0.0,0.0,2,1,4,1,4.5,11,1,1,4,2.0,1.0,0,8,303477,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
83.7,1,1,7,7,1977,1,1,2.0,0.0,3,2.0,0.0,3,1.0,1483,1.0,0.0,1,1,1,1,2.0,4,1,2,3,2.0,1.0,0,4,270000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
81.0,0,0,5,5,1920,-1,-1,0.0,0.0,0,1.0,0.0,3,0.5,1740,0.0,0.0,1,0,2,1,4.5,6,1,1,4,1.0,0.0,0,6,122250,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0
70.0,0,0,5,5,1955,0,0,0.0,0.0,0,1.0,0.5,3,0.5,1382,0.0,1.0,1,0,3,1,3.0,6,1,0,0,1.0,1.0,0,7,153000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0
70.0,0,0,5,5,2007,0,0,2.0,0.0,0,2.0,0.0,4,1.0,1120,0.0,0.0,1,0,3,1,2.0,6,1,0,0,0.0,1.0,0,12,147000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0
63.0,0,0,7,8,1930,0,0,2.0,0.0,0,3.0,0.0,2,1.0,1098,1.0,0.0,1,0,2,1,2.0,5,1,1,4,1.0,1.0,0,6,148500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
32.0,0,0,7,5,2004,1,0,2.0,0.0,0,0.0,0.0,4,1.0,1708,0.0,0.0,2,0,3,1,3.0,7,-3,0,0,2.0,1.0,0,4,130000,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0
94.0,1,1,9,5,2006,2,0,4.0,0.0,3,0.0,0.0,4,1.0,1802,0.0,0.0,2,1,3,1,4.5,7,1,1,4,3.0,1.0,0,6,372000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
43.0,0,0,7,5,2005,1,0,2.0,0.0,3,3.0,0.0,4,1.0,1506,0.0,0.0,2,0,2,1,3.0,6,1,1,4,2.0,1.0,0,4,213490,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0
44.0,1,0,7,5,2009,1,0,2.0,0.0,3,3.0,0.0,4,1.0,1508,1.0,0.0,1,0,1,1,3.0,5,1,2,3,2.0,1.0,0,1,308030,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0
76.27692307692307,1,0,7,5,1996,1,0,4.0,0.0,1,3.0,0.0,4,1.0,2032,1.0,0.0,3,0,3,1,3.0,7,1,0,0,3.0,1.0,0,9,300000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
79.0,0,0,6,6,1959,0,0,0.0,0.0,1,2.0,0.0,4,1.0,1194,0.0,1.0,1,0,3,1,2.0,6,1,1,2,2.0,1.0,0,7,159500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0
24.0,0,0,7,5,2004,1,0,2.0,0.0,0,0.0,0.0,4,1.0,1709,0.0,0.0,2,0,3,1,3.0,7,-3,0,0,2.0,1.0,0,4,137500,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0
73.0,0,0,7,5,2005,1,0,2.0,0.0,2,0.0,0.0,4,1.0,1616,0.0,0.0,2,0,3,1,3.0,7,1,0,0,3.0,1.0,0,4,232000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
56.290625,1,0,6,6,1930,1,1,0.0,0.0,0,0.0,0.0,2,1.0,768,0.0,0.0,1,0,1,1,2.0,4,1,0,0,2.0,0.0,0,7,93850,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
73.57464788732393,0,0,5,5,1924,0,0,0.0,0.0,0,0.0,0.0,1,0.0,872,0.0,0.0,1,0,2,1,1.0,5,-2,1,4,1.0,0.0,0,4,105000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0
60.0,1,0,4,6,1927,0,0,0.0,0.0,0,0.0,0.0,1,1.0,520,0.0,0.0,1,0,1,1,1.0,4,1,0,0,1.0,1.0,0,5,68500,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0,0
80.0,0,0,5,5,1960,0,0,0.0,0.0,0,1.0,0.0,2,0.5,2274,0.0,0.0,2,0,5,2,2.0,12,1,0,0,2.0,1.0,0,1,154300,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
50.0,0,0,5,7,1925,1,1,0.0,-1.0,0,0.0,0.0,4,1.0,1601,0.0,0.0,2,0,3,1,2.0,6,1,0,0,0.0,0.0,0,9,129850,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0
35.0,0,0,5,7,1910,0,0,0.0,0.0,0,1.0,0.0,4,1.0,1232,0.0,0.0,1,0,3,1,2.0,6,1,0,0,2.0,1.0,0,6,114000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0
63.0,1,0,9,5,2008,2,0,4.0,0.0,0,3.0,0.0,4,1.0,2234,1.0,0.0,2,0,1,1,4.5,9,1,1,4,3.0,1.0,0,7,501837,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
100.0,1,0,5,8,1915,0,0,0.0,0.0,1,0.0,0.0,3,1.0,1416,0.0,0.0,1,1,4,1,2.0,7,1,1,4,3.0,1.0,0,6,153900,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
60.0,0,0,4,7,1971,0,1,0.0,0.0,0,2.0,0.0,3,1.0,864,0.0,0.0,1,0,3,1,2.0,5,1,0,0,2.0,1.0,0,7,130000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
32.0,0,0,6,5,1997,0,0,4.0,0.0,0,3.0,0.0,4,1.0,1189,1.0,0.0,2,0,2,1,2.0,4,1,0,0,2.0,1.0,0,4,160500,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0
48.0,0,0,9,5,2006,2,0,4.0,1.0,0,3.0,0.0,4,1.0,1666,1.0,0.0,2,0,2,1,3.0,6,1,1,4,2.0,1.0,0,6,310090,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0
67.0,0,0,7,5,2003,1,0,2.0,0.0,0,3.0,0.0,4,1.0,1200,1.0,0.0,2,0,2,1,3.0,5,1,0,0,2.0,1.0,0,8,184900,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
70.0,0,0,5,7,1956,0,0,2.0,0.0,0,1.0,0.0,2,1.0,928,0.0,0.0,1,0,2,1,2.0,4,1,0,0,1.0,1.0,0,6,132000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
80.0,0,0,5,5,1969,0,0,2.0,0.0,1,2.0,1.0,2,1.0,1336,0.0,1.0,2,0,3,1,2.0,6,1,1,2,2.0,1.0,0,8,163000,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
